Dave,Steve,Graeme,html_url,number,title,labels,state,locked,milestone,comments,created_at,updated_at,closed_at,author_association,state_reason,assignee.login,body
,,,https://github.com/facebook/react/issues/14656,14656,Props shortcut in HTML/JSX writting,[],closed,False,,3,2019-01-22T11:00:19Z,2019-01-24T00:19:52Z,2019-01-24T00:19:52Z,NONE,completed,,"## Do you want to request a *feature* or report a *bug*?
Hello, I would like to requets a feature that has to do with the way the HTML part of the JSX is written.
 
## What is the current behavior?
Today, to pass a prop that has the same name as the variable that carries the information, here is the behavior:

`<Forum subjects={subjects} />`

## What is the expected behavior?
I (but not solely I, I'm sure) would love to be able to write this:

`<Forum subjects />`

I know that HTML allows this for booleans, but as JSX is neither HTML nor JS, I'm sure we can work something out to allow this for objects, the same way it's done in ES6:

`console.log({ nameOfTheVariable })`

for instance."
,,,https://github.com/facebook/react/issues/14732,14732,Memory leak on React > 16.2.5,"[{""id"":1775957182,""node_id"":""MDU6TGFiZWwxNzc1OTU3MTgy"",""url"":""https://api.github.com/repos/facebook/react/labels/Resolution:%20Stale"",""name"":""Resolution: Stale"",""color"":""e6e6e6"",""default"":false,""description"":""Automatically closed due to inactivity""}]",closed,False,,22,2019-01-30T22:03:07Z,2020-04-19T22:58:41Z,2020-04-19T22:58:41Z,NONE,completed,,"<!--
  Note: if the issue is about documentation or the website, please file it at:
  https://github.com/reactjs/reactjs.org/issues/new
-->

**Do you want to request a *feature* or report a *bug*?**
Possible bug, or unexpected change in internal behavior

**What is the current behavior?**
We are seeing a substantial memory leak in our codebase in versions of React > 16.5.2. Bisecting the issue, it seemed to appear at commit 7bee9fbdd49aa5b9365a94b0ddf6db04bc1bf51c.

**If the current behavior is a bug, please provide the steps to reproduce and if possible a minimal demo of the problem. Your bug will get fixed much faster if we can run your code and it doesn't have dependencies other than React. Paste the link to your JSFiddle (https://jsfiddle.net/Luktwrdm/) or CodeSandbox (https://codesandbox.io/s/new) example below:**

Our apologies, we are unable to fully isolate the issue to a minimal demo, and suspect it is not a bug but a behavior change which our code relied on. The leak seems to be in the messages area, where many components are created and released quickly.

**What is the expected behavior?**
Old fibers should be garbage collected, but cannot be. Components are retained in memory.
We have run the affected code area in StrictMode, which allowed us to identify some event leakage but even when this was addressed (by moving listeners to componentDidMount from the constructor) the memory leak continues. There are some findDomNode usages remaining, but even if we move those it does not fill the leak.

**Which versions of React, and which browser / OS are affected by this issue? Did this work in previous versions of React?**
16.5.3+

We are seeking suggestions on what internal could be causing retention of components and nodes by our code, and better ways to isolate the issue.

Thank you!
-Mike"
,,,https://github.com/facebook/react/issues/14598,14598,What’s the difference between fiber reconciler sync mode and the old react 15 stack reconciler? Why does performance boosts so much?,"[{""id"":40929155,""node_id"":""MDU6TGFiZWw0MDkyOTE1NQ=="",""url"":""https://api.github.com/repos/facebook/react/labels/Type:%20Question"",""name"":""Type: Question"",""color"":""cc317c"",""default"":false,""description"":null}]",closed,False,,3,2019-01-15T18:04:28Z,2019-01-22T07:13:55Z,2019-01-22T07:13:55Z,NONE,completed,,"Since performance of react 16 boosts so much and thanks to those aweosome talks on YouTube explained fiber so detailed, I hardly figured out even the latest version of react 16 is still in sync mode, no features like time slicing are turned on by default.

Then I wondered why the perfmance is pretty good compared with react 15 even though? 

Trying to get some info on google, but it seems like no one really looked into this question. Even react 16 is shipped with this “fake” fiber mode for such a long time, it is not well documented or explained on the official website.

Can someone give me some ideas about this please? "
,,,https://github.com/facebook/react/issues/14728,14728,react packages listed as dependencies can't be debugged properly,[],closed,False,,1,2019-01-30T14:38:32Z,2019-02-08T16:54:02Z,2019-02-08T16:54:02Z,NONE,completed,,"**Do you want to request a feature or report a bug?** Bug

**What is the current behavior?**
React packages listed as dependencies can be debugged only in transpiled code and not JSX.

**What is the expected behavior?**
You can see and debug JSX files from other react packages listed as dependencies.
I would expect webpack.config.js to configured properly in the default react app even before is ejected.

**Which versions of React, and which browser / OS are affected by this issue? Did this work in previous versions of React?**
It happens in all versions of everything.
"
,,,https://github.com/facebook/react/issues/14547,14547,are 2 files in phpstorm,[],closed,False,,0,2019-01-08T15:37:06Z,2019-01-08T21:58:52Z,2019-01-08T21:58:52Z,NONE,completed,,"<!--
  Note: if the issue is about documentation or the website, please file it at:
  https://github.com/reactjs/reactjs.org/issues/new
-->

**Do you want to request a *feature* or report a *bug*?**

**What is the current behavior?**

**If the current behavior is a bug, please provide the steps to reproduce and if possible a minimal demo of the problem. Your bug will get fixed much faster if we can run your code and it doesn't have dependencies other than React. Paste the link to your JSFiddle (https://jsfiddle.net/Luktwrdm/) or CodeSandbox (https://codesandbox.io/s/new) example below:**

**What is the expected behavior?**

**Which versions of React, and which browser / OS are affected by this issue? Did this work in previous versions of React?**
"
,,,https://github.com/facebook/react/issues/14796,14796,"Under what circumstances, unstable_shouldYield will return true？","[{""id"":40929155,""node_id"":""MDU6TGFiZWw0MDkyOTE1NQ=="",""url"":""https://api.github.com/repos/facebook/react/labels/Type:%20Question"",""name"":""Type: Question"",""color"":""cc317c"",""default"":false,""description"":null}]",closed,False,,4,2019-02-08T13:56:21Z,2019-02-10T01:12:32Z,2019-02-10T00:44:18Z,NONE,completed,,"In Scheduler.js, 
```
function unstable_shouldYield() {
  return (
    !currentDidTimeout &&
    ((firstCallbackNode !== null &&
      firstCallbackNode.expirationTime < currentExpirationTime) ||
      shouldYieldToHost())
  );
}
```
unstable_shouldYield() return true when currentDidTimeout is false and shouldYieldToHost() return true, but why?
```
shouldYieldToHost = function() {
  return frameDeadline <= getCurrentTime();
};
```
shouldYieldToHost() return true means there's no time left in this idle period
currentDidTimeout is false means the schedule is not timeout
what relationship between them, why does unstable_shouldYield() depend on them?
"
,,,https://github.com/facebook/react/issues/14878,14878,Simple memo components being updated with new set of props during context change,"[{""id"":40929151,""node_id"":""MDU6TGFiZWw0MDkyOTE1MQ=="",""url"":""https://api.github.com/repos/facebook/react/labels/Type:%20Bug"",""name"":""Type: Bug"",""color"":""b60205"",""default"":false,""description"":null},{""id"":710722093,""node_id"":""MDU6TGFiZWw3MTA3MjIwOTM="",""url"":""https://api.github.com/repos/facebook/react/labels/Type:%20Needs%20Investigation"",""name"":""Type: Needs Investigation"",""color"":""65AA9C"",""default"":false,""description"":""""}]",closed,False,,3,2019-02-18T13:08:58Z,2022-04-28T15:01:56Z,2022-04-28T15:01:56Z,CONTRIBUTOR,completed,,"**Do you want to request a *feature* or report a *bug*?**

Bug

**What is the current behavior?**

Simple memo components receive new props during context change if their parent got rerendered.

**If the current behavior is a bug, please provide the steps to reproduce and if possible a minimal demo of the problem. Your bug will get fixed much faster if we can run your code and it doesn't have dependencies other than React. Paste the link to your JSFiddle (https://jsfiddle.net/Luktwrdm/) or CodeSandbox (https://codesandbox.io/s/new) example below:**

https://codesandbox.io/s/jp21pwzrv9

**What is the expected behavior?**

Conceptually from the user's perspective `React.memo(Component)` & `React.memo(Component, shallowEqual)` should behave exactly the same (but they dont)

**Which versions of React, and which browser / OS are affected by this issue? Did this work in previous versions of React?**

Current React's master ( 0e67969cb1ad8c27a72294662e68fa5d7c2c9783 ) & current latest release 16.8.2

I've already written a failing test for this - https://github.com/facebook/react/pull/14876 . Would love to work on fixing this but as mentioned in this PR, I would require some guidance on how this should get fixed properly.
"
,,,https://github.com/facebook/react/issues/14927,14927,useLayoutEffect in ssr,"[{""id"":40929155,""node_id"":""MDU6TGFiZWw0MDkyOTE1NQ=="",""url"":""https://api.github.com/repos/facebook/react/labels/Type:%20Question"",""name"":""Type: Question"",""color"":""cc317c"",""default"":false,""description"":null}]",closed,False,,61,2019-02-22T10:52:29Z,2022-07-27T14:52:36Z,2020-01-09T19:29:26Z,NONE,completed,,"Hi, I do not understand the situation with this hook a bit. I use this hook to perform the animation synchronously with the state update, if I use useEffect, then I have jumps in the animation, because the animation library does not have time to start. Also, the documentation states that useLayoutEffect runs on the same phase as componentDidMount (that is, on the client side), and here my server issues complaints to me about my code. Why is that?

https://codesandbox.io/s/oo47nj9mk9

_Originally posted by @dimensi in https://github.com/facebook/react/pull/14596#issuecomment-466023638_"
,,,https://github.com/facebook/react/issues/14811,14811,unmount an empty component is breaking with ReactDOM portals,"[{""id"":40929151,""node_id"":""MDU6TGFiZWw0MDkyOTE1MQ=="",""url"":""https://api.github.com/repos/facebook/react/labels/Type:%20Bug"",""name"":""Type: Bug"",""color"":""b60205"",""default"":false,""description"":null},{""id"":710722093,""node_id"":""MDU6TGFiZWw3MTA3MjIwOTM="",""url"":""https://api.github.com/repos/facebook/react/labels/Type:%20Needs%20Investigation"",""name"":""Type: Needs Investigation"",""color"":""65AA9C"",""default"":false,""description"":""""}]",closed,False,,21,2019-02-10T11:11:20Z,2020-10-22T03:27:16Z,2019-02-11T18:37:54Z,NONE,completed,,"**Do you want to request a *feature* or report a *bug*?** Bug

**What is the current behavior?** When unmounting a component that has a child being rendered under a different parent (with portals), react is throwing an error

**If the current behavior is a bug, please provide the steps to reproduce and if possible a minimal demo of the problem:**

https://codesandbox.io/s/73n31lwpjx

**What is the expected behavior?**

Component should unmount normally

**Which versions of React, and which browser / OS are affected by this issue? Did this work in previous versions of React?**
16.8.1
Issue also happens with 16.7.0 (https://codesandbox.io/s/oxmpxmllvy)

The issue is only happening under very strict conditions:
- The component being rendered with ReactDOM Portals (Modal) should not render any HTML
- The parent component (Panel) should render Modal as the first component under <React.Fragment>

Avoiding this is as simple as moving Modal under some other HTML. I'm not entirely sure this is an issue or I'm just doing something wrong with Fragment and portals.

The actual error being thrown is:
`react-dom.development.js:9254 Uncaught DOMException: Failed to execute 'removeChild' on 'Node': The node to be removed is not a child of this node.`"
,,,https://github.com/facebook/react/issues/14975,14975,componentDidUpdate (and componentDidMount) before the updates ref,"[{""id"":620368407,""node_id"":""MDU6TGFiZWw2MjAzNjg0MDc="",""url"":""https://api.github.com/repos/facebook/react/labels/Resolution:%20Needs%20More%20Information"",""name"":""Resolution: Needs More Information"",""color"":""fffde7"",""default"":false,""description"":null},{""id"":1775957182,""node_id"":""MDU6TGFiZWwxNzc1OTU3MTgy"",""url"":""https://api.github.com/repos/facebook/react/labels/Resolution:%20Stale"",""name"":""Resolution: Stale"",""color"":""e6e6e6"",""default"":false,""description"":""Automatically closed due to inactivity""}]",closed,False,,8,2019-02-28T11:44:03Z,2020-04-17T01:46:21Z,2020-04-17T01:46:21Z,NONE,completed,,"**Do you want to request a *feature* or report a *bug*?**
bug

**What is the current behavior?**
componentDidUpdate (and componentDidMount) before the updates ref

**If the current behavior is a bug, please provide the steps to reproduce and if possible a minimal demo of the problem. Your bug will get fixed much faster if we can run your code and it doesn't have dependencies other than React. Paste the link to your JSFiddle (https://jsfiddle.net/Luktwrdm/) or CodeSandbox (https://codesandbox.io/s/new) example below:**
https://codepen.io/anon/pen/eXpENK?editors=0011

**What is the expected behavior?**
componentDidUpdate  (and componentDidMount) after ref update

**Which versions of React, and which browser / OS are affected by this issue? Did this work in previous versions of React?**
browser. last version"
,,,https://github.com/facebook/react/issues/14822,14822,XSS is doubly escaping when using SSR and `ReactDOM.hydrate`,[],closed,False,,5,2019-02-11T17:29:05Z,2019-02-12T17:26:12Z,2019-02-12T17:10:06Z,NONE,completed,,"**Do you want to request a *feature* or report a *bug*?**
bug

**What is the current behavior?**
I'd like to preface this by saying I have read all of the existing documentation on XSS and methods to avoid strings being escaped. The behavior here cannot be adequately addressed with the current suggestions.

HTML that is escaped in SSR using `ReactDOMServer.renderToString` are escaped a second time on the client using `ReactDOM.hydrate`. This results in entities like `&` being displayed as `&amp;` after being escaped once on the server and a second time on the client.

**If the current behavior is a bug, please provide the steps to reproduce and if possible a minimal demo of the problem. Your bug will get fixed much faster if we can run your code and it doesn't have dependencies other than React. Paste the link to your JSFiddle (https://jsfiddle.net/Luktwrdm/) or CodeSandbox (https://codesandbox.io/s/new) example below:**
1. Have a component that renders a string containing `&`, such as inside a span or p.
2. Render the page using ReactDOMServer in node.js, and then use `ReactDOM.hydrate` on the client. Do NOT do anything that will trigger a re-render of the page.
3. See that the ampersand has been doubly escaped and appears to the user like `&amp;`.

Difficult to set up a live example with SSR. I am happy to send a private link to a live site that is experiencing the issue.

**What is the expected behavior?**
Ideally I would expect the `ReactDOM.hydrate` method to detect when entities like `&` are already escape and not do it again.

**Which versions of React, and which browser / OS are affected by this issue? Did this work in previous versions of React?**
React 16.7.0
OS: OSX Chrome
"
,,,https://github.com/facebook/react/issues/14915,14915,Images dont render,[],closed,False,,2,2019-02-21T17:12:33Z,2019-02-21T17:31:11Z,2019-02-21T17:26:11Z,NONE,completed,,"Hi, i have a bug,
Basically this is my code ( excluding import react etc)
 `<img  src=""./img/aa.png"" alt="""" />`

And the image doesnt get rendered. In browser, react dev tools it show the image is 1366x0px.
There are no errors in the console.
I tried making new crate-react-app, udsing different images, using <image> instead of <img> and none of these worked...

I apologise for my english"
,,,https://github.com/facebook/react/issues/14843,14843,Warning: Did not expect server HTML to contain a <ul> in <div>,"[{""id"":127893911,""node_id"":""MDU6TGFiZWwxMjc4OTM5MTE="",""url"":""https://api.github.com/repos/facebook/react/labels/Component:%20DOM"",""name"":""Component: DOM"",""color"":""fef2c0"",""default"":false,""description"":null},{""id"":710332294,""node_id"":""MDU6TGFiZWw3MTAzMzIyOTQ="",""url"":""https://api.github.com/repos/facebook/react/labels/Component:%20Server%20Rendering"",""name"":""Component: Server Rendering"",""color"":""d4c5f9"",""default"":false,""description"":null},{""id"":710722093,""node_id"":""MDU6TGFiZWw3MTA3MjIwOTM="",""url"":""https://api.github.com/repos/facebook/react/labels/Type:%20Needs%20Investigation"",""name"":""Type: Needs Investigation"",""color"":""65AA9C"",""default"":false,""description"":""""}]",closed,False,,12,2019-02-14T01:34:31Z,2020-01-16T17:05:34Z,2020-01-16T17:05:34Z,NONE,completed,,"<!--
  Note: if the issue is about documentation or the website, please file it at:
  https://github.com/reactjs/reactjs.org/issues/new
-->

**Do you want to request a *feature* or report a *bug*?**
Bug
**What is the current behavior?**
I'm using Server Side rendering with `react-loadable` and my home page see this in the browser.  The warning test to be a bit different on other pages, but still seems to happen generally.  My app is using Grommet in case that matters...

When the page renders I see the following in the console:
```
Warning: Did not expect server HTML to contain a <ul> in <div>.

warningWithoutStack | @ | react-dom.development.js:506
-- | -- | --
  | warnForDeletedHydratableElement | @ | react-dom.development.js:8254
  | didNotHydrateInstance | @ | react-dom.development.js:8960
  | deleteHydratableInstance | @ | react-dom.development.js:13964
  | popHydrationState | @ | react-dom.development.js:14183
  | completeWork | @ | react-dom.development.js:15801
  | completeUnitOfWork | @ | react-dom.development.js:17981
  | performUnitOfWork | @ | react-dom.development.js:18179
  | workLoop | @ | react-dom.development.js:18191
  | renderRoot | @ | react-dom.development.js:18277
  | performWorkOnRoot | @ | react-dom.development.js:19166
  | performWork | @ | react-dom.development.js:19078
  | performSyncWork | @ | react-dom.development.js:19052
  | requestWork | @ | react-dom.development.js:18921
  | scheduleWork | @ | react-dom.development.js:18730
  | scheduleRootUpdate | @ | react-dom.development.js:19398
  | updateContainerAtExpirationTime | @ | react-dom.development.js:19426
  | updateContainer | @ | react-dom.development.js:19483
  | ReactRoot.render | @ | react-dom.development.js:19775
  | (anonymous) | @ | react-dom.development.js:19915
  | unbatchedUpdates | @ | react-dom.development.js:19281
  | legacyRenderSubtreeIntoContainer | @ | react-dom.development.js:19911
  | hydrate | @ | react-dom.development.js:19969
  | (anonymous) | @ | client.js:52
  | Promise.then (async) |   |  
  | renderApp | @ | client.js:51
  | (anonymous) | @ | client.js:60
  | (anonymous) | @ | client.js:90
  | ./src/client.js | @ | main.js:10934
  | __webpack_require__ | @ | main.js:767
  | fn | @ | main.js:130
  | (anonymous) | @ | client.js:4
  | 0 | @ | main.js:11473
  | __webpack_require__ | @ | main.js:767
  | (anonymous) | @ | main.js:902
  | (anonymous) | @ | main.js:905
```
The html captured on the server was as follows:
```
<div lang=""en-US"" class=""grommet grommetux-app grommetux-app--centered""><div class=""grommetux-header__container grommetux-header__container--fixed grommetux-header__container--fill""><div class=""grommetux-header__mirror""></div><div class=""grommetux-header__wrapper grommetux-header__wrapper--small""><div class=""grommetux-box grommetux-box--direction-column grommetux-box--responsive grommetux-box--pad-none grommetux-box--flex-off""><header class=""grommetux-box grommetux-box--direction-row grommetux-box--align-center grommetux-box--pad-horizontal-none grommetux-box--pad-vertical-none grommetux-box--pad-between-small grommetux-header grommetux-header--small header""><div class=""grommetux-box grommetux-box--direction-column grommetux-box--responsive grommetux-box--pad-none grommetux-menu grommetux-menu--column grommetux-menu--small grommetux-menu--controlled grommetux-menu__control""><button type=""button"" class=""grommetux-button grommetux-button--plain"" aria-label=""Open  Menu""><span class=""grommetux-button__icon""><svg version=""1.1"" viewBox=""0 0 24 24"" width=""24px"" height=""24px"" role=""img"" class=""grommetux-control-icon grommetux-control-icon-menu grommetux-control-icon--responsive"" aria-label=""menu""><path fill=""none"" stroke=""#000"" stroke-width=""2"" d=""M2,19 L22,19 M2,5 L22,5 M2,12 L22,12""></path></svg></span></button></div><div class=""grommetux-box grommetux-box--direction-row grommetux-box--justify-start grommetux-box--align-center grommetux-box--flex-grow grommetux-box--pad-none grommetux-box--size-small grommetux-box--size grommetux-title grommetux-title--responsive grommetux-title--truncate""><a href=""/"" class=""grommetux-anchor link link-white"">Zipongo Admin Tool</a></div></header></div></div></div><div class=""grommetux-box grommetux-box--direction-column grommetux-box--responsive grommetux-box--pad-small""><ul class=""home-container small-block-grid-1 medium-block-grid-3 large-block-grid-5 text-center""><li class=""home-item-container""><a class=""home-item link link-white bold"" href=""/cafes"">Cafe home</a></li><li class=""home-item-container""><a class=""home-item link link-white bold"" href=""/cms"">CMS home</a></li><li class=""home-item-container""><a class=""home-item link link-white bold"" href=""/daily-emails"">Daily email home</a></li><li class=""home-item-container""><a class=""home-item link link-white bold"" href=""/easy-meals"">Easy meals</a></li><li class=""home-item-container""><a class=""home-item link link-white bold"" href=""/foodscripts/plan"">Foodscripts plan</a></li><li class=""home-item-container""><a class=""home-item link link-white bold"" href=""/household-invites/custom-text"">Household custom text</a></li><li class=""home-item-container""><a class=""home-item link link-white bold"" href=""/mobile-push"">Mobile push</a></li><li class=""home-item-container""><a class=""home-item link link-white bold"" href=""/partner-events"">Partner events</a></li><li class=""home-item-container""><a class=""home-item link link-white bold"" href=""/orderwell-data"">Orderwell data</a></li><li class=""home-item-container""><a class=""home-item link link-white bold"" href=""/tools"">Tools home</a></li><li class=""home-item-container""><a class=""home-item link link-white bold"" href=""/user"">User home</a></li></ul></div><span style=""display:none""></span><div class=""grommetux-app__announcer"" aria-live=""polite""></div></div>
```
 I went in and added some debug logging in `warnForDeletedHydratableElement()` to output the `parentNode` and `child`, as follows:

```
parentNode:
<div class=""grommetux-box grommetux-box--direction-column grommetux-box--responsive grommetux-box--pad-small""><ul class=""home-container small-block-grid-1 medium-block-grid-3 large-block-grid-5 text-center""><li class=""home-item-container""><a class=""home-item link link-white bold"" href=""/cafes"">Cafe home</a></li><li class=""home-item-container""><a class=""home-item link link-white bold"" href=""/cms"">CMS home</a></li><li class=""home-item-container""><a class=""home-item link link-white bold"" href=""/daily-emails"">Daily email home</a></li><li class=""home-item-container""><a class=""home-item link link-white bold"" href=""/easy-meals"">Easy meals</a></li><li class=""home-item-container""><a class=""home-item link link-white bold"" href=""/foodscripts/plan"">Foodscripts plan</a></li><li class=""home-item-container""><a class=""home-item link link-white bold"" href=""/household-invites/custom-text"">Household custom text</a></li><li class=""home-item-container""><a class=""home-item link link-white bold"" href=""/mobile-push"">Mobile push</a></li><li class=""home-item-container""><a class=""home-item link link-white bold"" href=""/partner-events"">Partner events</a></li><li class=""home-item-container""><a class=""home-item link link-white bold"" href=""/orderwell-data"">Orderwell data</a></li><li class=""home-item-container""><a class=""home-item link link-white bold"" href=""/tools"">Tools home</a></li><li class=""home-item-container""><a class=""home-item link link-white bold"" href=""/user"">User home</a></li></ul></div>
```
```
child:
<ul class=""home-container small-block-grid-1 medium-block-grid-3 large-block-grid-5 text-center""><li class=""home-item-container""><a class=""home-item link link-white bold"" href=""/cafes"">Cafe home</a></li><li class=""home-item-container""><a class=""home-item link link-white bold"" href=""/cms"">CMS home</a></li><li class=""home-item-container""><a class=""home-item link link-white bold"" href=""/daily-emails"">Daily email home</a></li><li class=""home-item-container""><a class=""home-item link link-white bold"" href=""/easy-meals"">Easy meals</a></li><li class=""home-item-container""><a class=""home-item link link-white bold"" href=""/foodscripts/plan"">Foodscripts plan</a></li><li class=""home-item-container""><a class=""home-item link link-white bold"" href=""/household-invites/custom-text"">Household custom text</a></li><li class=""home-item-container""><a class=""home-item link link-white bold"" href=""/mobile-push"">Mobile push</a></li><li class=""home-item-container""><a class=""home-item link link-white bold"" href=""/partner-events"">Partner events</a></li><li class=""home-item-container""><a class=""home-item link link-white bold"" href=""/orderwell-data"">Orderwell data</a></li><li class=""home-item-container""><a class=""home-item link link-white bold"" href=""/tools"">Tools home</a></li><li class=""home-item-container""><a class=""home-item link link-white bold"" href=""/user"">User home</a></li></ul>
```
It was then I noticed something suspicious... in the browser inspector `parentNode` had a little bit different HTML than the server because the browser added `::before` and `::after` pseudo elements into the DOM of the `ul` as is noticeable in a screenshot I attached below.

**If the current behavior is a bug, please provide the steps to reproduce and if possible a minimal demo of the problem. Your bug will get fixed much faster if we can run your code and it doesn't have dependencies other than React. Paste the link to your JSFiddle (https://jsfiddle.net/Luktwrdm/) or CodeSandbox (https://codesandbox.io/s/new) example below:**
I'm not in a place to be able to boil this down to a simple test case at this time, but at least it would be interesting to know if these pseudo elements in the DOM would break the hydration code?

**What is the expected behavior?**
That my hydrate doesn't fail because of these pseudo elements (it thats what it is)

**Which versions of React, and which browser / OS are affected by this issue? Did this work in previous versions of React?**
Not sure, but it definitely happened with 16.7.0 and continues with 16.8.1
"
,,,https://github.com/facebook/react/issues/14858,14858,`react-dom/server.renderStaticMarkup()` returns empty string server-side,"[{""id"":40929155,""node_id"":""MDU6TGFiZWw0MDkyOTE1NQ=="",""url"":""https://api.github.com/repos/facebook/react/labels/Type:%20Question"",""name"":""Type: Question"",""color"":""cc317c"",""default"":false,""description"":null}]",closed,False,,7,2019-02-15T01:07:34Z,2019-02-16T14:30:53Z,2019-02-16T14:30:53Z,NONE,completed,,"**Do you want to request a *feature* or report a *bug*?**

**bug**

**What is the current behavior?**

I'm trying to extract the initial HTML from react code on the server side. To do this, I'm using the official react-dom/server library function `renderToStaticMarkup()` referenced here: https://reactjs.org/docs/react-dom-server.html#rendertostaticmarkup

I'm reading a react source file, transpiling the JSX and ES6 syntax to CommonJS using Babel and then parsing the evaluated CommonJS to `renderToStaticMarkup()`.

## React code:
```jsx
import React from 'react';

class Test extends React.Component {
    render() {
        return <p>Hello World!</p>;
    }
}

export default Test;
```

## Server-side code:
```javascript
const { renderToStaticMarkup } = require( 'react-dom/server');
const Babel = require( '@babel/core' );
const Fsp = require( 'fs' ).promises;

(async () => {
    let fileContent = await Fsp.readFile( 'test.js', 'utf-8' );

    let code = Babel.transform( 
        fileContent, 
        { 
            presets: [ '@babel/preset-env', '@babel/preset-react' ],
            comments: false,
            minified: true
        }).code;

    let result = renderToStaticMarkup( code );

    console.log( result );
})();
```

## package.json:
```json
{
  ""dependencies"": {
    ""@babel/core"": ""^7.3.3"",
    ""@babel/preset-env"": ""^7.3.1"",
    ""@babel/preset-react"": ""^7.0.0"",
    ""react"": ""^16.8.2"",
    ""react-dom"": ""^16.8.2""
  }
}
```

**What is the output?**
`&quot;use strict&quot;;Object.defineProperty(exports,&quot;__esModule&quot;,{value:true});exports.default=void 0;var _re act=_interopRequireDefault(require(""react""));function...`

**What is the expected output?**
`<p>Hello World!</p>`


**Which versions of React, and which browser / OS are affected by this issue? Did this work in previous versions of React?**
```json
""react"": ""^16.8.2"",
""react-dom"": ""^16.8.2""
```"
,,,https://github.com/facebook/react/issues/14866,14866,Unexpected additional render using Hooks,[],closed,False,,3,2019-02-15T20:53:45Z,2019-02-16T14:26:36Z,2019-02-16T14:26:36Z,NONE,completed,,"<!--
  Note: if the issue is about documentation or the website, please file it at:
  https://github.com/reactjs/reactjs.org/issues/new
-->

**Do you want to request a *feature* or report a *bug*?**
Bug

**What is the current behavior?**
Component is rendered one more additional time than expected.

**If the current behavior is a bug, please provide the steps to reproduce and if possible a minimal demo of the problem. Your bug will get fixed much faster if we can run your code and it doesn't have dependencies other than React. Paste the link to your JSFiddle (https://jsfiddle.net/Luktwrdm/) or CodeSandbox (https://codesandbox.io/s/new) example below:**

Demo here:

https://codesandbox.io/s/v380wrp205


**What is the expected behavior?**
Note the console.log on line 6 in the demo. The behavior I expected would be a maximum of two logs:

re-rendered 0
re-rendered 1

The first log is for the initial render and the second log is for the re-render when the button is clicked. Any additional clicks would be ignored because it bails out of updates if the value between renders are the same (according to https://reactjs.org/docs/hooks-reference.html#bailing-out-of-a-state-update).

Here is the actual behavior:

re-rendered 0
re-rendered 1
re-rendered 1

Clicking the button again after the first click causes another re-render, but why? The value hasn't changed since the previous render.

**Which versions of React, and which browser / OS are affected by this issue? Did this work in previous versions of React?**
16.8"
,,,https://github.com/facebook/react/issues/14774,14774,Warning for `act` even when code is wrapped inside it,"[{""id"":40929155,""node_id"":""MDU6TGFiZWw0MDkyOTE1NQ=="",""url"":""https://api.github.com/repos/facebook/react/labels/Type:%20Question"",""name"":""Type: Question"",""color"":""cc317c"",""default"":false,""description"":null}]",closed,False,,8,2019-02-06T17:21:12Z,2019-04-09T13:16:39Z,2019-02-18T20:59:44Z,NONE,completed,,"**Do you want to request a *feature* or report a *bug*?**

Report a bug

**What is the current behavior?**

`react-test-renderer` emits a warning to wrap code inside `act` even though it is.

**If the current behavior is a bug, please provide the steps to reproduce and if possible a minimal demo of the problem. Your bug will get fixed much faster if we can run your code and it doesn't have dependencies other than React. Paste the link to your JSFiddle (https://jsfiddle.net/Luktwrdm/) or CodeSandbox (https://codesandbox.io/s/new) example below:**

Here is a [CodeSandbox](https://codesandbox.io/s/wwopxr137k?expanddevtools=1&previewwindow=tests) with a component using `useState` that toggles a div on/off on a button click. The test finds the button, calls the `onClick` on the props. This would be followed by a snapshot test. However, no matter how I try and wrap the code in `act`, the warning persists.

Make sure to open the tests tab on the right, and to expand the console at the bottom:

![image](https://user-images.githubusercontent.com/433409/52360399-ac50bf00-2a1a-11e9-9cf1-ba34b642102f.png)


**What is the expected behavior?**

There should be no warning.

**Which versions of React, and which browser / OS are affected by this issue? Did this work in previous versions of React?**

react@16.8
react-dom@16.8
react-test-renderer@16.8
jest@24.1.0

This worked fine with react*@16.7.0-alpha.2, snapshot and all."
